id,Gender,Customer Type,Type of Travel,Class,Flight Distance,Age,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
95286,Male,Loyal Customer,Personal Travel,Eco,458,65,2,4,2,3,2,2,2,2,3,2,5,5,5,2,12,3,neutral or dissatisfied
97138,Female,disloyal Customer,Business travel,Business,1476,46,1,1,1,3,5,1,5,5,4,4,5,5,5,5,8,0,neutral or dissatisfied
54678,Male,disloyal Customer,Business travel,Eco,854,14,1,2,2,3,2,2,2,2,3,5,3,2,3,2,9,7,neutral or dissatisfied
18030,Male,disloyal Customer,Business travel,Eco,488,37,0,3,0,4,5,0,5,5,5,4,5,4,5,5,0,0,satisfied
19718,Female,disloyal Customer,Business travel,Eco,409,57,4,1,4,3,4,4,4,4,2,3,3,1,3,4,23,54,neutral or dissatisfied
7853,Female,Loyal Customer,Business travel,Business,3442,33,2,4,4,4,2,3,4,2,2,2,2,2,2,3,0,0,neutral or dissatisfied
24554,Male,Loyal Customer,Business travel,Business,696,36,2,4,4,4,4,4,3,2,2,2,2,1,2,4,17,15,neutral or dissatisfied
84288,Female,Loyal Customer,Personal Travel,Eco Plus,334,42,1,3,4,4,1,1,5,5,5,4,3,2,5,5,59,37,neutral or dissatisfied
20561,Female,disloyal Customer,Business travel,Eco,533,22,2,0,2,4,3,2,2,3,2,4,3,4,3,3,30,27,neutral or dissatisfied
72788,Male,disloyal Customer,Business travel,Eco,645,22,3,0,3,3,1,3,1,1,4,5,1,5,3,1,0,0,neutral or dissatisfied
109864,Male,Loyal Customer,Business travel,Business,1092,21,4,4,2,4,3,3,3,3,4,3,4,3,5,3,6,0,satisfied
18487,Female,Loyal Customer,Business travel,Business,3683,51,1,1,2,1,5,4,3,5,5,5,5,4,5,3,0,12,satisfied
23002,Female,Loyal Customer,Personal Travel,Eco,489,25,2,3,2,4,1,2,1,1,2,1,3,2,3,1,0,0,neutral or dissatisfied
11202,Female,Loyal Customer,Personal Travel,Eco,301,11,2,5,2,3,3,2,3,3,3,2,5,3,4,3,0,0,neutral or dissatisfied
15277,Female,Loyal Customer,Business travel,Eco,500,35,2,1,1,1,2,2,2,2,1,1,4,4,3,2,0,16,neutral or dissatisfied
109665,Female,Loyal Customer,Business travel,Business,3433,29,2,1,1,1,2,2,2,2,2,2,4,2,3,2,18,10,neutral or dissatisfied
125184,Male,Loyal Customer,Business travel,Business,651,48,5,5,5,5,4,5,4,5,5,5,5,4,5,5,0,0,satisfied
80334,Male,disloyal Customer,Business travel,Business,746,17,0,4,0,5,3,4,3,3,5,2,5,5,4,3,0,0,satisfied
12780,Female,Loyal Customer,Business travel,Business,2727,41,4,4,4,4,5,4,4,4,4,4,4,4,4,3,0,0,satisfied
77296,Female,Loyal Customer,Business travel,Eco,391,43,5,2,3,2,5,5,5,5,4,3,5,5,5,5,469,493,satisfied
91105,Male,Loyal Customer,Personal Travel,Eco,545,54,3,5,3,2,2,3,1,2,3,1,5,5,5,2,34,27,neutral or dissatisfied
57191,Male,Loyal Customer,Business travel,Business,1514,41,5,5,5,5,3,5,4,4,4,4,4,5,4,3,0,0,satisfied
87500,Female,Loyal Customer,Business travel,Business,1560,16,2,3,3,3,2,2,2,2,4,5,4,2,4,2,8,0,neutral or dissatisfied
71037,Female,disloyal Customer,Business travel,Eco,802,22,2,2,2,4,4,2,4,4,2,5,4,4,4,4,6,0,neutral or dissatisfied
19325,Male,Loyal Customer,Business travel,Eco,694,54,3,2,2,2,2,3,2,2,1,1,4,3,3,2,0,3,neutral or dissatisfied
99438,Male,disloyal Customer,Business travel,Eco Plus,337,30,2,2,2,4,1,2,1,1,2,3,3,4,4,1,0,0,neutral or dissatisfied
72207,Male,Loyal Customer,Business travel,Business,2724,41,2,3,2,3,2,2,2,1,3,4,3,2,1,2,4,14,neutral or dissatisfied
99473,Female,Loyal Customer,Business travel,Business,3118,23,4,3,3,3,4,4,4,4,1,3,4,4,4,4,5,3,neutral or dissatisfied
89957,Male,Loyal Customer,Personal Travel,Eco,1310,21,3,5,3,5,4,3,5,4,3,4,5,3,4,4,0,4,neutral or dissatisfied
7763,Female,disloyal Customer,Business travel,Eco,1080,21,2,2,2,1,1,2,1,1,4,4,4,3,4,1,0,0,neutral or dissatisfied
7228,Female,Loyal Customer,Business travel,Eco,135,34,4,5,5,5,4,4,4,4,2,2,1,5,3,4,0,0,satisfied
72783,Male,Loyal Customer,Business travel,Business,1045,41,3,2,3,3,4,5,5,4,4,4,4,4,4,3,0,0,satisfied
109325,Male,Loyal Customer,Personal Travel,Eco,1188,10,2,4,2,2,5,2,5,5,3,2,4,4,4,5,32,25,neutral or dissatisfied
129234,Male,Loyal Customer,Business travel,Business,1504,41,2,2,2,2,4,5,5,5,5,5,5,5,5,3,0,0,satisfied
39270,Female,Loyal Customer,Business travel,Business,3329,53,2,2,5,2,5,2,2,1,1,1,2,2,1,4,0,0,neutral or dissatisfied
81310,Male,Loyal Customer,Business travel,Business,1299,41,4,4,4,4,3,5,5,5,5,5,5,5,5,3,5,6,satisfied
33407,Female,disloyal Customer,Business travel,Eco,2399,24,3,3,3,4,5,3,5,5,5,2,3,3,2,5,3,0,neutral or dissatisfied
14446,Male,disloyal Customer,Business travel,Eco,674,40,4,4,4,2,5,4,5,5,2,5,3,4,3,5,42,25,neutral or dissatisfied
77078,Female,Loyal Customer,Business travel,Business,591,65,3,3,3,3,2,2,4,3,3,2,3,2,3,2,0,0,neutral or dissatisfied
58477,Male,Loyal Customer,Business travel,Business,719,43,3,3,4,3,3,4,5,5,5,5,5,3,5,3,3,11,satisfied
120838,Female,disloyal Customer,Business travel,Business,920,39,3,3,3,3,2,3,2,2,3,5,5,3,4,2,0,40,satisfied
67547,Male,Loyal Customer,Personal Travel,Business,1205,58,3,1,3,1,4,2,2,4,4,3,4,3,4,4,53,61,neutral or dissatisfied
102799,Female,disloyal Customer,Business travel,Eco,342,24,2,5,2,3,4,2,4,4,3,2,5,4,5,4,0,0,neutral or dissatisfied
56200,Female,Loyal Customer,Personal Travel,Eco,1400,16,2,2,2,3,4,2,4,4,2,5,2,4,2,4,0,0,neutral or dissatisfied
78800,Female,Loyal Customer,Personal Travel,Eco,432,18,3,4,3,3,5,3,5,5,3,5,5,4,4,5,7,0,neutral or dissatisfied
83395,Female,disloyal Customer,Business travel,Business,632,24,5,5,5,4,2,5,2,2,4,5,5,5,4,2,0,0,satisfied
103563,Male,disloyal Customer,Business travel,Business,604,33,2,2,2,3,5,2,5,5,3,2,5,3,4,5,54,65,neutral or dissatisfied
101641,Female,disloyal Customer,Business travel,Business,786,27,0,0,0,4,1,0,1,1,5,2,3,4,5,1,0,0,satisfied
63041,Male,Loyal Customer,Personal Travel,Eco,862,35,1,3,2,3,4,2,5,4,2,4,3,4,4,4,0,4,neutral or dissatisfied
39441,Male,disloyal Customer,Business travel,Eco,129,21,1,2,1,3,3,1,3,3,2,4,4,1,4,3,0,7,neutral or dissatisfied
126289,Female,Loyal Customer,Personal Travel,Eco,507,61,1,5,1,2,5,4,4,3,3,1,3,5,3,4,4,0,neutral or dissatisfied
13631,Male,disloyal Customer,Business travel,Eco,1162,9,1,1,1,4,3,1,3,3,4,2,3,4,4,3,0,55,neutral or dissatisfied
79727,Male,Loyal Customer,Personal Travel,Eco,760,61,2,5,2,4,2,3,3,5,2,5,5,3,3,3,318,325,neutral or dissatisfied
121123,Female,Loyal Customer,Business travel,Business,2402,51,4,4,4,4,5,5,5,4,3,4,4,5,3,5,5,0,satisfied
99059,Female,Loyal Customer,Business travel,Business,419,60,4,4,4,4,2,5,5,5,5,5,5,3,5,5,11,0,satisfied
83922,Male,disloyal Customer,Business travel,Business,321,33,1,1,1,4,5,1,5,5,3,2,5,3,5,5,0,0,neutral or dissatisfied
124055,Female,Loyal Customer,Business travel,Business,2153,59,3,3,2,3,2,5,4,5,5,5,5,4,5,3,2,0,satisfied
62296,Female,disloyal Customer,Business travel,Eco,414,22,4,5,4,4,2,4,2,2,3,2,4,4,5,2,0,0,neutral or dissatisfied
97977,Male,Loyal Customer,Personal Travel,Eco,401,62,3,5,3,3,1,3,1,1,3,1,4,5,1,1,6,5,neutral or dissatisfied
61477,Female,Loyal Customer,Business travel,Business,2419,9,3,4,4,4,3,3,3,3,3,2,4,3,4,3,17,0,neutral or dissatisfied
49125,Male,Loyal Customer,Business travel,Business,2100,47,2,2,5,2,5,2,3,4,4,4,5,4,4,4,1,2,satisfied
70943,Female,Loyal Customer,Personal Travel,Eco,612,16,2,5,2,3,5,2,5,5,3,4,1,3,4,5,7,5,neutral or dissatisfied
113441,Female,Loyal Customer,Business travel,Business,3978,46,1,2,4,2,1,3,2,1,1,1,1,1,1,3,44,38,neutral or dissatisfied
97453,Male,Loyal Customer,Business travel,Business,484,52,2,2,2,2,4,4,4,4,4,4,4,4,4,3,0,0,satisfied
32463,Female,Loyal Customer,Business travel,Eco,216,33,3,4,4,4,3,3,3,3,2,3,2,3,3,3,0,0,neutral or dissatisfied
19674,Male,disloyal Customer,Business travel,Eco,409,46,2,4,2,3,3,2,4,3,1,1,2,4,2,3,68,80,neutral or dissatisfied
109730,Male,Loyal Customer,Business travel,Business,468,74,1,3,3,3,4,3,3,1,1,1,1,4,1,3,45,33,neutral or dissatisfied
117710,Female,disloyal Customer,Business travel,Business,1009,30,4,4,4,4,4,4,4,4,4,4,4,4,4,4,28,34,neutral or dissatisfied
31810,Female,Loyal Customer,Personal Travel,Eco,2603,16,1,3,1,2,1,5,5,2,1,3,3,5,1,5,4,33,neutral or dissatisfied
57549,Male,Loyal Customer,Personal Travel,Eco Plus,413,30,2,5,2,2,4,2,3,4,4,3,4,4,4,4,0,11,neutral or dissatisfied
32185,Male,Loyal Customer,Business travel,Business,2397,46,2,2,2,2,5,1,5,5,5,5,4,5,5,3,0,0,satisfied
77752,Female,disloyal Customer,Business travel,Eco,413,43,2,2,2,4,4,2,4,4,3,1,4,4,4,4,10,2,neutral or dissatisfied
49290,Male,disloyal Customer,Business travel,Eco,262,37,4,0,4,5,2,4,2,2,3,4,2,5,5,2,0,5,neutral or dissatisfied
41751,Male,Loyal Customer,Business travel,Eco,456,50,4,4,2,4,4,4,4,4,5,4,2,4,4,4,1,10,satisfied
74167,Male,Loyal Customer,Personal Travel,Eco,678,45,4,3,3,4,3,3,3,3,2,5,3,1,3,3,1,0,neutral or dissatisfied
97955,Female,disloyal Customer,Business travel,Business,612,41,5,5,5,4,4,5,4,4,5,3,4,3,5,4,0,0,satisfied
10543,Male,disloyal Customer,Business travel,Eco,74,20,4,0,5,1,2,5,2,2,5,5,5,3,5,2,0,0,satisfied
119146,Female,Loyal Customer,Personal Travel,Eco Plus,119,50,1,3,1,3,1,3,2,5,5,1,5,3,5,5,0,0,neutral or dissatisfied
88822,Male,Loyal Customer,Business travel,Eco Plus,594,17,5,1,1,1,5,5,4,5,1,1,4,1,5,5,0,0,satisfied
48633,Female,Loyal Customer,Business travel,Business,262,58,0,1,1,4,5,4,4,4,4,4,4,5,4,4,0,0,satisfied
81885,Male,Loyal Customer,Business travel,Business,2409,49,1,1,1,1,4,4,5,4,4,4,4,3,4,4,3,1,satisfied
116321,Female,Loyal Customer,Personal Travel,Eco,333,57,0,4,0,3,4,4,4,1,1,0,1,3,1,3,3,0,satisfied
93640,Male,Loyal Customer,Personal Travel,Eco,577,49,4,2,4,4,1,4,2,1,1,1,3,3,4,1,0,0,neutral or dissatisfied
95669,Female,Loyal Customer,Business travel,Business,1557,26,5,5,4,5,5,4,5,5,2,3,4,2,3,5,0,0,neutral or dissatisfied
17152,Male,disloyal Customer,Business travel,Business,643,37,4,5,5,3,3,5,3,3,5,5,4,5,4,3,3,0,neutral or dissatisfied
109466,Female,disloyal Customer,Business travel,Business,966,32,3,3,3,4,2,3,2,2,5,5,5,4,5,2,0,0,neutral or dissatisfied
128840,Female,Loyal Customer,Personal Travel,Eco,2475,39,3,3,3,4,3,1,1,2,2,4,2,1,5,1,14,0,neutral or dissatisfied
122640,Female,Loyal Customer,Business travel,Eco Plus,728,49,2,4,4,4,3,4,4,2,2,2,2,1,2,4,0,0,neutral or dissatisfied
104328,Male,Loyal Customer,Business travel,Business,1959,42,3,1,1,1,5,3,3,3,3,3,3,4,3,4,70,58,neutral or dissatisfied
76785,Female,disloyal Customer,Business travel,Business,546,25,5,4,5,4,2,5,2,2,5,2,4,3,5,2,0,0,satisfied
66311,Male,disloyal Customer,Business travel,Business,852,8,3,5,3,3,3,3,3,3,4,5,4,5,5,3,0,0,neutral or dissatisfied
19583,Male,Loyal Customer,Personal Travel,Eco,108,26,3,4,3,5,3,3,3,3,5,5,4,4,4,3,0,0,neutral or dissatisfied
80047,Female,Loyal Customer,Personal Travel,Eco,1069,42,4,4,5,4,3,3,3,2,2,5,2,3,2,4,0,0,neutral or dissatisfied
69794,Female,Loyal Customer,Business travel,Business,1055,43,5,5,5,5,5,5,5,5,5,4,4,5,3,5,128,148,satisfied
32209,Male,Loyal Customer,Business travel,Eco,163,33,5,3,3,3,5,5,5,5,1,2,5,3,4,5,0,0,satisfied
1252,Male,Loyal Customer,Personal Travel,Eco,354,44,2,5,2,2,2,2,1,2,4,5,2,4,1,2,0,0,neutral or dissatisfied
124585,Female,Loyal Customer,Business travel,Business,1565,49,2,2,2,2,2,5,4,5,5,4,5,5,5,4,0,0,satisfied
82327,Female,disloyal Customer,Business travel,Eco,456,25,2,1,2,4,1,2,1,1,3,4,3,1,4,1,46,45,neutral or dissatisfied
24159,Male,Loyal Customer,Business travel,Business,3511,45,0,4,0,4,1,1,5,3,3,3,3,5,3,4,0,8,satisfied
31581,Female,Loyal Customer,Business travel,Business,3086,57,4,4,4,4,4,1,4,4,4,4,4,1,4,1,6,15,satisfied
88269,Female,Loyal Customer,Business travel,Eco,270,75,4,1,1,1,2,3,4,4,4,4,4,2,4,2,0,0,neutral or dissatisfied
10004,Male,Loyal Customer,Personal Travel,Eco,534,57,3,2,3,3,1,3,1,1,1,2,4,1,3,1,86,80,neutral or dissatisfied
2434,Female,Loyal Customer,Personal Travel,Eco,641,70,2,5,3,5,4,4,4,4,4,3,4,5,4,3,0,0,neutral or dissatisfied
26788,Male,Loyal Customer,Personal Travel,Eco Plus,1199,64,2,2,2,1,5,2,5,5,2,3,1,2,1,5,83,96,neutral or dissatisfied
79334,Male,Loyal Customer,Business travel,Business,3551,28,3,3,4,3,5,5,5,5,3,2,4,4,5,5,41,22,satisfied
111449,Male,disloyal Customer,Business travel,Business,836,48,3,3,3,1,4,3,4,4,5,2,4,3,4,4,5,4,neutral or dissatisfied
119656,Male,Loyal Customer,Business travel,Business,507,59,3,3,3,3,2,4,5,4,4,4,4,5,4,4,0,0,satisfied
46600,Male,Loyal Customer,Business travel,Eco,125,52,4,4,4,4,3,4,3,3,4,4,3,2,2,3,5,2,satisfied
51992,Male,Loyal Customer,Business travel,Eco Plus,347,41,4,5,3,5,4,4,4,4,3,1,3,3,2,4,0,0,satisfied
120783,Female,Loyal Customer,Personal Travel,Eco,678,41,2,4,2,2,1,2,1,1,4,2,5,5,5,1,22,6,neutral or dissatisfied
2886,Male,Loyal Customer,Personal Travel,Eco,491,28,1,5,1,1,4,1,4,4,4,1,1,3,4,4,39,26,neutral or dissatisfied
124645,Male,Loyal Customer,Business travel,Business,3958,46,4,4,4,4,4,4,5,2,2,2,2,3,2,4,0,0,satisfied
67673,Female,Loyal Customer,Business travel,Business,3829,57,5,5,5,5,2,5,5,5,5,5,5,4,5,4,0,0,satisfied
37700,Male,Loyal Customer,Personal Travel,Eco,944,22,2,5,2,5,5,2,5,5,1,3,3,2,2,5,0,0,neutral or dissatisfied
75906,Female,Loyal Customer,Business travel,Business,203,52,4,4,4,4,2,3,2,4,4,4,3,1,4,2,0,0,satisfied
74794,Female,disloyal Customer,Business travel,Business,1171,25,1,0,1,3,4,1,4,4,3,4,5,5,5,4,0,0,neutral or dissatisfied
89274,Female,disloyal Customer,Business travel,Business,453,39,4,4,4,3,1,4,1,1,4,2,5,3,4,1,60,54,neutral or dissatisfied
48388,Male,Loyal Customer,Personal Travel,Eco,522,45,1,4,1,1,3,1,3,3,4,4,5,3,4,3,0,0,neutral or dissatisfied
17759,Male,Loyal Customer,Business travel,Eco Plus,383,23,3,5,5,5,3,3,2,3,3,4,3,1,4,3,8,1,neutral or dissatisfied
27756,Female,Loyal Customer,Business travel,Business,1448,39,2,2,2,2,2,2,5,2,2,2,2,2,2,5,0,0,satisfied
21466,Male,Loyal Customer,Business travel,Business,331,55,3,4,4,4,3,3,3,3,3,3,3,1,3,3,0,0,neutral or dissatisfied
91575,Male,Loyal Customer,Business travel,Eco,1123,36,4,3,3,3,4,4,4,4,5,4,3,4,4,4,264,247,neutral or dissatisfied
118833,Male,disloyal Customer,Business travel,Eco,338,23,4,5,5,3,4,5,4,4,3,4,5,3,4,4,1,1,neutral or dissatisfied
127876,Female,Loyal Customer,Personal Travel,Eco,1276,12,1,2,1,3,1,1,1,1,4,3,3,2,4,1,0,0,neutral or dissatisfied
87205,Female,Loyal Customer,Business travel,Business,946,17,2,4,4,4,2,2,2,2,3,2,3,4,4,2,10,0,neutral or dissatisfied
76309,Male,Loyal Customer,Business travel,Business,2182,54,2,1,2,1,3,2,4,2,2,2,2,3,2,2,0,0,neutral or dissatisfied
8838,Male,Loyal Customer,Business travel,Eco Plus,122,59,3,5,5,5,3,3,3,3,3,5,2,1,1,3,0,0,neutral or dissatisfied
39935,Female,Loyal Customer,Business travel,Business,3345,25,5,5,5,5,2,2,2,2,5,5,4,4,3,2,3,1,satisfied
76217,Male,disloyal Customer,Business travel,Business,1175,24,0,0,0,2,3,0,3,3,4,5,5,3,5,3,0,0,satisfied
41112,Female,Loyal Customer,Business travel,Business,667,23,3,1,1,1,3,2,3,3,4,4,3,3,3,3,5,1,neutral or dissatisfied
20,Female,Loyal Customer,Personal Travel,Eco,821,42,3,3,3,4,1,3,4,1,1,3,1,3,1,3,4,0,neutral or dissatisfied
90375,Male,disloyal Customer,Business travel,Business,271,62,3,3,3,2,3,3,1,3,3,5,2,4,2,3,0,0,neutral or dissatisfied
101998,Male,Loyal Customer,Personal Travel,Eco,628,19,2,1,1,4,1,1,1,3,2,4,4,1,4,1,249,236,neutral or dissatisfied
7256,Female,Loyal Customer,Personal Travel,Eco,135,12,2,4,2,1,2,2,2,2,2,1,5,2,4,2,0,0,neutral or dissatisfied
94089,Female,Loyal Customer,Personal Travel,Business,458,42,1,5,1,1,1,5,2,5,5,1,5,1,5,4,43,37,neutral or dissatisfied
54877,Female,Loyal Customer,Personal Travel,Eco,862,25,3,2,3,4,4,3,4,4,3,2,3,2,4,4,3,0,neutral or dissatisfied
98399,Male,Loyal Customer,Business travel,Business,462,31,4,4,4,4,4,4,4,4,5,4,4,3,4,4,0,0,satisfied
24267,Male,Loyal Customer,Personal Travel,Eco,147,56,3,3,3,4,2,3,2,2,1,4,3,4,3,2,58,44,neutral or dissatisfied
5550,Female,Loyal Customer,Business travel,Business,2348,46,3,3,2,3,2,4,4,5,5,5,5,4,5,4,0,6,satisfied
4852,Female,Loyal Customer,Business travel,Business,500,8,4,1,1,1,4,3,4,4,4,3,4,3,4,4,15,22,neutral or dissatisfied
125537,Male,Loyal Customer,Business travel,Business,226,55,0,0,0,3,4,4,5,5,5,5,5,5,5,3,0,0,satisfied
53038,Female,Loyal Customer,Business travel,Business,2249,39,1,5,5,5,4,4,4,1,1,2,1,1,1,3,0,0,neutral or dissatisfied
6051,Male,Loyal Customer,Personal Travel,Eco,1041,57,4,5,4,1,5,4,1,5,4,5,5,4,4,5,21,69,neutral or dissatisfied
53118,Female,Loyal Customer,Business travel,Business,565,45,2,2,2,2,3,3,5,4,4,4,4,1,4,4,0,0,satisfied
56482,Male,Loyal Customer,Personal Travel,Eco,4963,41,2,4,2,2,2,3,3,4,5,4,3,3,2,3,0,4,neutral or dissatisfied
255,Male,Loyal Customer,Business travel,Business,3800,26,4,4,4,4,3,3,3,3,5,5,5,3,4,3,158,213,satisfied
60586,Female,Loyal Customer,Business travel,Business,2034,61,3,5,5,5,5,3,3,3,3,4,3,2,3,2,14,11,neutral or dissatisfied
58572,Male,Loyal Customer,Business travel,Business,1611,45,1,1,1,1,5,4,5,4,4,4,4,4,4,3,36,27,satisfied
106555,Male,Loyal Customer,Business travel,Eco Plus,727,32,4,2,2,2,4,4,4,4,4,3,4,3,1,4,4,0,satisfied
3572,Male,Loyal Customer,Personal Travel,Eco,227,44,1,4,1,3,4,1,4,4,3,5,5,4,3,4,16,19,neutral or dissatisfied
59910,Male,Loyal Customer,Business travel,Business,2393,54,3,3,3,3,5,5,4,5,5,5,5,5,5,3,1,0,satisfied
61318,Female,disloyal Customer,Business travel,Business,853,38,4,4,4,2,1,4,5,1,4,3,5,4,5,1,1,0,satisfied
5321,Male,Loyal Customer,Personal Travel,Eco Plus,383,58,1,1,4,3,5,4,5,5,2,4,3,2,3,5,0,0,neutral or dissatisfied
126956,Female,Loyal Customer,Business travel,Business,2207,55,4,4,4,4,2,5,5,5,5,5,5,3,5,4,78,89,satisfied
5214,Male,Loyal Customer,Business travel,Business,3438,63,5,5,4,5,4,5,4,4,4,5,4,5,4,5,0,0,satisfied
48127,Male,Loyal Customer,Business travel,Business,2002,57,4,4,4,4,5,5,1,4,4,4,4,1,4,4,0,0,satisfied
127301,Male,Loyal Customer,Business travel,Business,1979,60,2,2,2,2,3,5,4,2,2,2,2,5,2,5,35,18,satisfied
11543,Male,Loyal Customer,Business travel,Business,772,48,1,1,1,1,5,5,5,5,5,5,5,3,5,4,0,0,satisfied
60153,Female,Loyal Customer,Personal Travel,Eco,1005,28,2,3,2,4,3,2,4,3,3,5,3,2,2,3,23,3,neutral or dissatisfied
80510,Male,Loyal Customer,Business travel,Eco,1749,49,2,3,3,3,2,2,2,2,1,5,2,1,2,2,5,0,neutral or dissatisfied
94176,Female,Loyal Customer,Business travel,Business,1523,55,2,2,3,2,5,4,4,5,5,5,5,5,5,4,0,8,satisfied
100794,Female,Loyal Customer,Business travel,Business,1871,23,1,1,1,1,5,5,5,5,5,3,4,5,5,5,0,0,satisfied
96217,Female,Loyal Customer,Business travel,Business,3548,43,1,1,1,1,3,5,4,4,4,4,4,3,4,4,0,0,satisfied
11550,Male,Loyal Customer,Business travel,Business,2409,53,2,2,5,2,2,5,5,5,5,5,5,5,5,3,0,0,satisfied
103758,Male,Loyal Customer,Business travel,Business,3811,44,1,1,1,1,4,2,2,5,5,5,5,1,5,4,5,0,satisfied
15003,Female,Loyal Customer,Personal Travel,Eco,1201,22,1,1,1,3,4,1,4,4,4,3,3,2,4,4,0,0,neutral or dissatisfied
67198,Male,Loyal Customer,Personal Travel,Eco,964,33,3,5,3,2,1,3,1,1,3,4,5,5,5,1,2,2,neutral or dissatisfied
12861,Female,Loyal Customer,Business travel,Eco Plus,489,47,4,3,3,3,3,2,3,4,4,4,4,1,4,4,0,0,satisfied
31815,Female,Loyal Customer,Business travel,Business,4983,49,4,1,1,1,4,4,4,2,5,2,3,4,4,4,0,14,neutral or dissatisfied
102059,Female,Loyal Customer,Personal Travel,Business,386,49,2,4,2,4,4,4,5,4,4,2,4,3,4,4,19,13,neutral or dissatisfied
125963,Female,disloyal Customer,Business travel,Business,631,22,5,0,5,3,3,5,3,3,5,3,5,4,4,3,61,63,satisfied
73670,Female,Loyal Customer,Business travel,Business,2395,23,1,2,2,2,1,1,1,1,4,5,3,4,3,1,1,7,neutral or dissatisfied
64750,Female,disloyal Customer,Business travel,Eco,190,23,2,1,2,3,5,2,5,5,3,1,4,3,3,5,1,4,neutral or dissatisfied
92200,Female,Loyal Customer,Business travel,Business,1956,25,3,1,1,1,3,3,3,3,4,2,3,2,3,3,15,0,neutral or dissatisfied
127773,Male,Loyal Customer,Personal Travel,Eco Plus,255,45,1,3,1,3,5,1,2,5,2,2,4,1,3,5,0,5,neutral or dissatisfied
58725,Male,Loyal Customer,Business travel,Business,2897,41,1,1,1,1,2,5,4,5,5,5,5,3,5,5,2,0,satisfied
39352,Male,Loyal Customer,Personal Travel,Business,896,35,4,5,4,1,3,5,4,5,5,4,3,5,5,4,0,0,satisfied
49288,Female,Loyal Customer,Business travel,Eco,109,40,5,3,3,3,5,5,5,5,1,5,2,3,5,5,0,0,satisfied
115961,Female,Loyal Customer,Personal Travel,Eco,337,48,2,1,2,4,3,4,4,1,1,2,3,3,1,2,1,0,neutral or dissatisfied
8110,Male,Loyal Customer,Business travel,Business,335,37,0,0,0,3,2,4,4,1,1,1,1,5,1,3,0,0,satisfied
6661,Male,Loyal Customer,Personal Travel,Business,438,40,4,4,2,1,5,5,4,5,5,2,5,5,5,4,4,0,neutral or dissatisfied
48861,Male,disloyal Customer,Business travel,Eco,86,38,4,0,4,3,5,4,5,5,3,3,2,5,5,5,0,0,neutral or dissatisfied
82269,Female,Loyal Customer,Business travel,Business,1481,20,4,4,4,4,4,4,4,4,3,3,4,5,4,4,0,0,satisfied
114195,Male,Loyal Customer,Business travel,Business,2706,56,4,4,4,4,4,5,5,4,4,5,4,5,4,3,5,0,satisfied
66746,Male,Loyal Customer,Personal Travel,Eco,802,60,2,1,2,3,1,2,1,1,3,5,3,4,3,1,1,0,neutral or dissatisfied
119416,Female,Loyal Customer,Business travel,Business,3749,22,2,5,5,5,2,1,2,2,4,3,3,1,4,2,0,0,neutral or dissatisfied
59559,Male,Loyal Customer,Business travel,Business,787,42,4,1,4,4,5,5,5,3,3,3,3,3,3,3,6,1,satisfied
40750,Male,disloyal Customer,Business travel,Eco,501,25,0,0,0,2,4,0,4,4,4,4,1,5,1,4,0,0,satisfied
68596,Female,Loyal Customer,Personal Travel,Business,1739,51,4,5,4,4,2,3,5,5,5,4,5,4,5,3,0,0,neutral or dissatisfied
126999,Female,Loyal Customer,Business travel,Business,2307,31,3,3,3,3,5,5,5,5,3,5,4,5,4,5,75,58,satisfied
10447,Male,disloyal Customer,Business travel,Eco,224,20,1,0,1,5,2,1,1,2,3,5,5,3,5,2,0,0,neutral or dissatisfied
102295,Female,disloyal Customer,Business travel,Business,223,44,3,3,3,3,3,3,3,3,4,3,5,3,4,3,0,0,neutral or dissatisfied
37188,Female,Loyal Customer,Personal Travel,Eco,1237,13,2,2,2,2,2,2,2,2,2,3,1,4,1,2,0,0,neutral or dissatisfied
38996,Male,Loyal Customer,Business travel,Business,1514,43,4,2,2,2,4,3,3,4,4,4,4,3,4,1,51,49,neutral or dissatisfied
1508,Male,Loyal Customer,Personal Travel,Business,862,33,3,4,3,3,3,3,4,3,4,5,5,3,5,3,0,0,neutral or dissatisfied
116295,Male,Loyal Customer,Personal Travel,Eco,342,47,1,4,4,1,3,4,3,3,5,3,4,4,5,3,54,46,neutral or dissatisfied
16052,Male,disloyal Customer,Business travel,Business,344,37,1,1,1,5,2,1,2,2,5,5,4,3,4,2,0,0,neutral or dissatisfied
70284,Female,Loyal Customer,Business travel,Eco,852,29,2,3,3,3,2,2,2,2,2,1,3,3,4,2,2,0,neutral or dissatisfied
40449,Male,Loyal Customer,Business travel,Business,175,49,3,3,3,3,2,3,3,2,2,2,3,4,2,2,0,12,neutral or dissatisfied
32053,Female,Loyal Customer,Business travel,Business,1832,46,0,5,0,2,1,2,4,1,1,1,1,3,1,3,0,0,satisfied
106114,Male,Loyal Customer,Business travel,Business,2095,40,3,3,3,3,4,5,5,4,4,4,4,3,4,5,0,0,satisfied
31421,Female,Loyal Customer,Business travel,Business,1506,31,1,2,2,2,1,1,1,1,3,3,3,4,3,1,68,129,neutral or dissatisfied
